,Label,Text,ppData
4792,0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,Or u ask next sat If make ok lor
4793,0,Sorry that was my uncle. I.ll keep in touch,Sorry uncle I keep touch
4794,0,Saw Guys and Dolls last night with Patrick Swayze it was great,Saw Guys Dolls last night Patrick Swayze great
4795,1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,URGENT This 2nd attempt contact U Your 900 prize YESTERDAY still await collection To claim CALL NOW 09061702893
4796,1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa call Would little one like call Santa Xmas Eve Call 09077818151 book time Calls1 50ppm last 3mins 30 T C www santacalling com
4797,0,Just come home. I don't want u to be miserable,Just come home I want u miserable
4798,0,I dont know why she.s not getting your messages,I dont know get message
4799,0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",cool tyler take gon na buy drop place later tonight Our total order quarter get enough
4800,0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",The guy car shop flirt get phone number paperwork call texted I nervous course may address Should call bos tell know may get fire
4801,0,Reverse is cheating. That is not mathematics.,Reverse cheat That mathematics
4802,0,How do you plan to manage that,How plan manage
4803,0,"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off",Er hello thing quite go plan limp slowly home follow aa exhaust hang
4804,0,Sorry for the delay. Yes masters,Sorry delay Yes master
4805,0,Call me when u finish then i come n pick u.,Call u finish come n pick u
4806,1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,PRIVATE Your 2004 Account Statement 078498 7 show 786 unredeemed Bonus Points To claim call 08719180219 Identifier Code 45239 Expires 06 05 05
4807,0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,What oga Left phone home saw ur message Hope good Have great weekend
4808,0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",Don worry though I understand important I put place poorly think punishment face bad thing ever happen Brb gon na go kill
4809,0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",Honey pls find much sell Predicte Nigeria And many time use Its important reply monday
4810,0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,E admin building I might b slightly early I call u reach
4811,0,"fyi I'm at usf now, swing by the room whenever",fyi I usf swing room whenever
4812,0,i can call in  &lt;#&gt;  min if thats ok,call lt gt min thats ok
4813,0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,Ummmmmaah Many many happy return day dear sweet heart HAPPY BIRTHDAY dear
4814,0,ÌÏ no home work to do meh... ,home work meh
4815,0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,Anything valuable 2 situation First Before get Second After loose
4816,0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,Me Mark take forever pick prescription pain come back
4817,0,How's ur paper?,How ur paper
4818,0,Got smaller capacity one? Quite ex...,Got small capacity one Quite ex
4819,1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,Check Out Choose Your Babe Videos sms shsex netUN fgkslpoPW fgkslpo
4820,0,Im good! I have been thinking about you...,Im good I think
4821,1,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),u r winner U ave specially select 2 receive 1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810710p min 18
4822,0,:-) :-),
4823,0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,Not think bout Drink tap spile seven Is pub gas st broad st canal Ok
4824,0,I am going to sleep. I am tired of travel.,I go sleep I tire travel
4825,0,"Haha, just what I was thinkin",Haha I thinkin
4826,0,Yup but it's not giving me problems now so mayb i'll jus leave it...,Yup give problem mayb jus leave
4827,0,Lol no. Just trying to make your day a little more interesting,Lol Just try make day little interesting
4828,0,"How long before you get reply, just defer admission til next semester",How long get reply defer admission til next semester
4829,0,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",The word Checkmate chess come Persian phrase Shah Maat mean king dead Goodmorning Have good day
4830,0,Po de :-):):-):-):-). No need job aha.,Po de No need job aha
4831,0,Rats. Hey did u ever vote for the next themes?,Rats Hey u ever vote next theme
4832,1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",New Mobiles 2004 MUST GO Txt NOKIA No 89545 collect today From ONLY 1 www 4 tc biz 2optout 087187262701 50gbp mtmsg18 TXTAUCTION
4833,0,I hope your pee burns tonite.,I hope pee burn tonite
4834,0,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",OH RITE WELL IM WITH MY BEST MATE PETE WHO I WENT OUT WITH 4 A WEEK NOW WERE 2GEVA AGAIN ITS BEEN LONGER THAN A WEEK
4835,0,Yay can't wait to party together!,Yay wait party together
4836,0,....photoshop makes my computer shut down.,photoshop make computer shut
4837,0,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,All boy make fun today Ok problem I send one message fun
4838,0,That's one of the issues but california is okay. No snow so its manageable,That one issue california okay No snow manageable
4839,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE Your 2003 Account Statement show 800 un redeem S I M point Call 08715203652 Identifier Code 42810 Expires 29 10 0
4840,0,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",Hmmm Mayb try e shoppin area one forget e name hotel
4841,0,"Awesome, that gonna be soon or later tonight?",Awesome gon na soon later tonight
4842,0,I need details about that online job.,I need detail online job
4843,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,YOU HAVE WON As value Vodafone customer computer pick YOU win 150 prize To collect easy Just call 09061743386
4844,0,Missing you too.pray inshah allah,Missing pray inshah allah
4845,0,Pls help me tell Ashley that i cant find her number oh,Pls help tell Ashley cant find number oh
4846,0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,I escape theatre Going watch KAVALAN minute
4847,0,S.this will increase the chance of winning.,S increase chance win
4848,0,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,either way work I lt gt year old Hope doesnt bother
4849,0,Maybe you should find something else to do instead???,Maybe find something else instead
4850,0,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,Gain right wife dont demand try husband Lets see
4851,0,I liked your new house,I like new house
4852,0,I'm fine. Hope you are also,I fine Hope also
4853,0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",Also north carolina texas atm would go gre site pay test result send
4854,0,Same to u...,Same u
4855,0,yes baby! I need to stretch open your pussy!,yes baby I need stretch open pussy
4856,0,Thanks  and ! Or bomb and date as my phone wanted to say! ,Thanks Or bomb date phone want say
4857,0,Ok...,Ok
4858,0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",Hey guy I know breathe neck get bud anyway able get half track usf tonight
4859,0,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",Response one powerful weapon 2 occupy place others HEART So
4860,0,Nokia phone is lovly..,Nokia phone lovly
4861,1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,FREE MESSAGE Thanks use Auction Subscription Service 18 150p MSGRCVD 2 Skip Auction txt OUT 2 Unsubscribe txt STOP CustomerCare 08718726270
4862,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives Chat n date 0871750 77 11 BT national rate 10p min landline
4863,0,Sorry da..today i wont come to play..i have driving clas..,Sorry da today wont come play drive clas
4864,0,I'm really sorry I lit your hair on fire,I really sorry I light hair fire
4865,0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",Oh Shit I think trip Loooooool That make SO much sense grin sofa reference The sleep couch link send Wasn go trip Oh And babe go celebration rent
4866,0,Okey dokey swashbuckling stuff what oh.,Okey dokey swashbuckling stuff oh
4867,0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",Watching cartoon listen music amp eve go temple amp church What u
4868,0,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,1 Tension face 2 Smiling face 3 Waste face 4 Innocent face 5 Terror face 6 Cruel face 7 Romantic face 8 Lovable face 9 decent face lt gt joker face
4869,0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,Dip cell dead So come U well respond else shall come back
4870,0,Well. You know what i mean. Texting,Well You know mean Texting
4871,0,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...,Hi dis yijue would happy work wif gek1510
4872,0,Lol! Oops sorry! Have fun. ,Lol Oops sorry Have fun
4873,0,Wat happened to the cruise thing,Wat happen cruise thing
4874,0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",I know dat feelin Pete Wuld get em nuther place nuther time mayb
4875,1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,lyricalladie 21 F invite friend Reply YES 910 NO 910 See www SMS ac u hmmross STOP Send STOP FRND 62468
4876,0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,The world happy frnds never character Dey best understanding difference
4877,1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,No 1 POLYPHONIC tone 4 ur mob every week Just txt PT2 87575 1st Tone FREE get txtin tell ur friend 150p tone 16 reply HL 4info
4878,0,Yeah just open chat and click friend lists. Then make the list. Easy as pie,Yeah open chat click friend list Then make list Easy pie
4879,0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,alright tyler get minor crisis home sooner think asap
4880,0,When/where do I pick you up,When I pick
4881,0,As usual u can call me ard 10 smth.,As usual u call ard 10 smth
4882,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",New Theory Argument win SITUATION lose PERSON So dont argue ur friend kick amp say I always correct
